Submethod,PSNR,SSIM,LPIPS,Size [Bytes],#Gaussians,scene,data_factor,variant,clustering,distance,weights,max_iter,tol,n_iters,converged,final_error,kmeans_seed,sort_seed,size_bytes,zip_bytes,png_bytes,shN_bytes,meta_bytes,kmeans_time_s,encode_time_s,compress_time_s,decompress_time_s,eval_time_s,source,ckpt_sha1,gsplat_commit,timestamp,dataset,kmeans_backend,kmeans_weighting,peak_mem_bytes,shn_sha1
baseline_lib,28.928382873535156,0.913530170917511,0.1743880808353424,15995166,1000000,counter,2,baseline,torchpq,manhattan,none,100,0.0001,,,,0,0,15991192,15995166,12512912,3477216,1064,405.3269362459996,2.545510354000726,407.87244660000033,1.0152010420006263,20.884721497999635,run5,50464c36ef6e1b0c2da3012bc7c8b3feb1a410c2,3bc8eb6cdf12,2026-09-17T23:28:34,mipnerf360,torchpq,,1260409344,3a09eafcac64c81163ec23675c121b7d7c9fbf26
lloyd_wopa,29.012176513671875,0.9155076742172241,0.173325777053833,15996525,1000000,counter,2,candidate,lloyd,euclidean,opacity,100,0.0001,,,,0,0,15992537,15996525,12512912,3478561,1064,607.5539373970005,2.239261609998721,609.7931990069992,1.0082470699999249,20.745414222999898,run5,50464c36ef6e1b0c2da3012bc7c8b3feb1a410c2,3bc8eb6cdf12,2026-09-17T23:39:06,mipnerf360,builtin,opacity,3374536704,202fbce63f69abac5fa18c0bf727cae33a65c5a2
lloyd_wopa_area,29.116920471191406,0.9151911735534668,0.17302684485912323,16034581,1000000,counter,2,candidate,lloyd,euclidean,opacity_area,100,0.0001,,,,0,0,16030470,16034581,12512912,3516494,1064,555.7807003569997,2.24478040699978,558.0254807639994,1.2144376750002266,20.742524040999342,run5,50464c36ef6e1b0c2da3012bc7c8b3feb1a410c2,3bc8eb6cdf12,2026-09-17T23:48:47,mipnerf360,builtin,opacity_area,3374552064,164659461094b43c38c0eae55eb49add134fa126
