Submethod,PSNR,SSIM,LPIPS,Size [Bytes],#Gaussians,scene,data_factor,variant,clustering,distance,weights,max_iter,tol,n_iters,converged,final_error,kmeans_seed,sort_seed,size_bytes,zip_bytes,png_bytes,shN_bytes,meta_bytes,kmeans_time_s,encode_time_s,compress_time_s,decompress_time_s,eval_time_s,source,ckpt_sha1,gsplat_commit,timestamp,dataset,kmeans_backend,kmeans_weighting,peak_mem_bytes,shn_sha1
uncompressed,22.502086639404297,0.8315284252166748,0.1854654997587204,,1000000,train,1,uncompressed,,,,,,,,,0,0,236000000,,,,,,,,,8.400421737000215,run5,15394ef18333d9edd61facf46874238b45e84de7,3bc8eb6cdf12,2026-09-18T01:19:42,tandt,,,,
baseline,22.330970764160156,0.8244946002960205,0.19422051310539246,15918371,1000000,train,1,baseline,torchpq,manhattan,none,100,0.0001,,,,0,0,15914416,15918371,12522704,3390643,1069,414.9944350730002,2.493112149000808,417.487547222001,1.060398214001907,8.494000480000977,run5,15394ef18333d9edd61facf46874238b45e84de7,3bc8eb6cdf12,2026-09-18T01:26:50,tandt,torchpq,,1029027328,57595911df794ade55287d1b47add9a92bd68b7b
lloyd_wopa,22.330245971679688,0.8248854875564575,0.19386669993400574,15930428,1000000,train,1,candidate,lloyd,euclidean,opacity,100,0.0001,,,,0,0,15926505,15930428,12522704,3402732,1069,241.15141848499843,2.2296179670011043,243.38103645199953,0.9786072530005185,8.393279967996932,run5,15394ef18333d9edd61facf46874238b45e84de7,3bc8eb6cdf12,2026-09-18T01:31:03,tandt,builtin,opacity,3373821952,8579796b6a313953d804456bcf2619f1f24da929
lloyd_wopa_area,22.391849517822266,0.8246894478797913,0.19384004175662994,15918606,1000000,train,1,candidate,lloyd,euclidean,opacity_area,100,0.0001,,,,0,0,15914568,15918606,12522704,3390795,1069,357.3249006549995,2.3106692129986186,359.63556986799813,0.8947262349975063,8.894949394998548,run5,15394ef18333d9edd61facf46874238b45e84de7,3bc8eb6cdf12,2026-09-18T01:37:13,tandt,builtin,opacity_area,3374559744,dfc1ce55c8cef9070c50ce26bb77fed8887caff5
