Submethod,PSNR,SSIM,LPIPS,Size [Bytes],#Gaussians,scene,data_factor,variant,clustering,distance,weights,max_iter,tol,n_iters,converged,final_error,kmeans_seed,sort_seed,size_bytes,zip_bytes,png_bytes,shN_bytes,meta_bytes,kmeans_time_s,encode_time_s,compress_time_s,decompress_time_s,eval_time_s,source,ckpt_sha1,gsplat_commit,timestamp,dataset,kmeans_backend,kmeans_weighting,peak_mem_bytes,shn_sha1
baseline_lib,21.79166030883789,0.6135787963867188,0.344018816947937,16404770,1000000,flowers,4,baseline,torchpq,manhattan,none,100,0.0001,,,,0,0,16400657,16404770,12796494,3603099,1064,404.5002140100005,2.3433251440001186,406.8435391540006,0.9899154190006811,9.469754449999527,run5,d0ea4a76881fb22b0c2848903cb0cce0001b06d5,3bc8eb6cdf12,2026-09-18T00:24:33,mipnerf360,torchpq,,1261862912,671429105e04fb5384a62b30117b76fb6822de3c
lloyd_wopa,21.81789207458496,0.6146348118782043,0.3434109687805176,16397737,1000000,flowers,4,candidate,lloyd,euclidean,opacity,100,0.0001,,,,0,0,16393615,16397737,12796494,3596057,1064,401.8490451260004,1.9900604380000004,403.8391055640004,0.9073856030008756,9.096434907000003,run5,d0ea4a76881fb22b0c2848903cb0cce0001b06d5,3bc8eb6cdf12,2026-09-18T00:31:27,mipnerf360,builtin,opacity,3375986176,11a65a5ea080bc5f5deb1d67b7efb58d0f988f9f
lloyd_wopa_area,21.835824966430664,0.6144742965698242,0.34254729747772217,16448533,1000000,flowers,4,candidate,lloyd,euclidean,opacity_area,100,0.0001,,,,0,0,16444351,16448533,12796494,3646793,1064,644.1332598839999,2.0306077469995216,646.1638676309994,0.9336465730011696,9.15076757099996,run5,d0ea4a76881fb22b0c2848903cb0cce0001b06d5,3bc8eb6cdf12,2026-09-18T00:42:24,mipnerf360,builtin,opacity_area,3375220224,2f8d0a7ab75d5693d8049be693eb4018360c2d5f
