Submethod,PSNR,SSIM,LPIPS,Size [Bytes],#Gaussians,scene,data_factor,variant,clustering,distance,weights,max_iter,tol,n_iters,converged,final_error,kmeans_seed,sort_seed,size_bytes,zip_bytes,png_bytes,shN_bytes,meta_bytes,kmeans_time_s,encode_time_s,compress_time_s,decompress_time_s,eval_time_s,source,ckpt_sha1,gsplat_commit,timestamp,dataset,kmeans_backend,kmeans_weighting,peak_mem_bytes,shn_sha1
uncompressed,26.009292602539062,0.8908079862594604,0.12510377168655396,,1000000,truck,1,uncompressed,,,,,,,,,0,0,236000000,,,,,,,,,7.693918560000384,run5,4b9c9babe37cf16db99d286be8e6af805a776d6c,3bc8eb6cdf12,2026-09-18T01:17:39,tandt,,,,
baseline,25.8209285736084,0.8852736949920654,0.13241583108901978,16292871,1000000,truck,1,baseline,torchpq,manhattan,none,100,0.0001,,,,0,0,16288902,16292871,12854629,3433213,1060,417.83939806299895,2.484608507998928,420.3240065709979,1.2892987600025663,7.205934493998939,run5,4b9c9babe37cf16db99d286be8e6af805a776d6c,3bc8eb6cdf12,2026-09-18T01:24:48,tandt,torchpq,,1028519424,bcc35f821a322f62ae72130a244a855977f4c2ed
lloyd_wopa,25.830982208251953,0.8855726718902588,0.13251560926437378,16285019,1000000,truck,1,candidate,lloyd,euclidean,opacity,100,0.0001,,,,0,0,16281069,16285019,12854629,3425380,1060,252.092244337,2.1250536300030944,254.2172979670031,1.1368490050008404,7.218724695001583,run5,4b9c9babe37cf16db99d286be8e6af805a776d6c,3bc8eb6cdf12,2026-09-18T01:29:11,tandt,builtin,opacity,3374644736,6d3beabdc5723fbd53e5cec4e7decb8aaceb1ba8
lloyd_wopa_area,25.865009307861328,0.8855994939804077,0.13224606215953827,16317878,1000000,truck,1,candidate,lloyd,euclidean,opacity_area,100,0.0001,,,,0,0,16313832,16317878,12854629,3458143,1060,297.989968924001,2.142911828999786,300.1328807530008,1.1756829369987827,7.257085016997735,run5,4b9c9babe37cf16db99d286be8e6af805a776d6c,3bc8eb6cdf12,2026-09-18T01:34:20,tandt,builtin,opacity_area,3374661120,8fb96cf1c34bd01193778caa4351a3699a290ed6
