Submethod,PSNR,SSIM,LPIPS,Size [Bytes],#Gaussians,scene,data_factor,variant,clustering,distance,weights,max_iter,tol,n_iters,converged,final_error,kmeans_seed,sort_seed,size_bytes,zip_bytes,png_bytes,shN_bytes,meta_bytes,kmeans_time_s,encode_time_s,compress_time_s,decompress_time_s,eval_time_s,source,ckpt_sha1,gsplat_commit,timestamp,dataset,kmeans_backend,kmeans_weighting,peak_mem_bytes,shn_sha1
baseline_lib,31.768815994262695,0.9438884854316711,0.17155040800571442,15907950,1000000,bonsai,2,baseline,torchpq,manhattan,none,100,0.0001,,,,0,0,15903973,15907950,12348358,3554555,1060,398.2907244979997,2.5429227980002906,400.833647296,1.0299306760007312,25.393275819998962,run5,60868efab7cfd97dada0ea6badcb8a2700c7d7c8,3bc8eb6cdf12,2026-09-17T23:11:45,mipnerf360,torchpq,,1260124160,5e538d764d434305a5af1cfcee8c62d7303d1d47
lloyd_wopa,31.901443481445312,0.9464641213417053,0.17126230895519257,15856031,1000000,bonsai,2,candidate,lloyd,euclidean,opacity,100,0.0001,,,,0,0,15852190,15856031,12348358,3502773,1059,260.95245508800144,2.3422830659983447,263.2947381539998,1.0030186570002115,28.060395028998755,run5,60868efab7cfd97dada0ea6badcb8a2700c7d7c8,3bc8eb6cdf12,2026-09-17T23:16:38,mipnerf360,builtin,opacity,3372556288,218d83a6df0af33cc55a7c4221052bdb1024bbc1
lloyd_wopa_area,32.04087829589844,0.9452493190765381,0.17135435342788696,15859816,1000000,bonsai,2,candidate,lloyd,euclidean,opacity_area,100,0.0001,,,,0,0,15855879,15859816,12348358,3506462,1059,388.037819526,2.3317792670004565,390.3695987930005,0.9084172599996236,26.903357938001136,run5,60868efab7cfd97dada0ea6badcb8a2700c7d7c8,3bc8eb6cdf12,2026-09-17T23:23:37,mipnerf360,builtin,opacity_area,3372575232,12178f3ef1c9b216aa8012d1d3ca6540af4cc410
